L1_Category_name,L1_Category_id,L2_Category_name,L2_Category_id,L3_Category_name,L3_Category_id,L4_Category_name,L4_Category_id,L5_Category_name,L5_Category_id
Food,4d4b7105d754a06374d81259,Middle Eastern Restaurant,4bf58dd8d48988d115941735,Syrian Restaurant,5bae9231bedf3950379f89da,,,,
Food,4d4b7105d754a06374d81259,Middle Eastern Restaurant,4bf58dd8d48988d115941735,Yemeni Restaurant,5bae9231bedf3950379f89ea,,,,
Food,4d4b7105d754a06374d81259,Modern European Restaurant,52e81612bcbc57f1066b79f9,,,,,,
Food,4d4b7105d754a06374d81259,Molecular Gastronomy Restaurant,4bf58dd8d48988d1c2941735,,,,,,
Food,4d4b7105d754a06374d81259,Pakistani Restaurant,52e81612bcbc57f1066b79f8,,,,,,
Food,4d4b7105d754a06374d81259,Pet Café,56aa371be4b08b9a8d573508,,,,,,
Food,4d4b7105d754a06374d81259,Pizza Place,4bf58dd8d48988d1ca941735,,,,,,
Food,4d4b7105d754a06374d81259,Polish Restaurant,52e81612bcbc57f1066b7a04,,,,,,
Food,4d4b7105d754a06374d81259,Portuguese Restaurant,4def73e84765ae376e57713a,,,,,,
Food,4d4b7105d754a06374d81259,Poutine Place,56aa371be4b08b9a8d5734c7,,,,,,
Food,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d1c4941735,,,,,,
Food,4d4b7105d754a06374d81259,Russian Restaurant,5293a7563cf9994f4e043a44,Blini House,52e928d0bcbc57f1066b7e9d,,,,
Food,4d4b7105d754a06374d81259,Russian Restaurant,5293a7563cf9994f4e043a44,Pelmeni House,52e928d0bcbc57f1066b7e9c,,,,
Food,4d4b7105d754a06374d81259,Salad Place,4bf58dd8d48988d1bd941735,,,,,,
Food,4d4b7105d754a06374d81259,Sandwich Place,4bf58dd8d48988d1c5941735,,,,,,
Food,4d4b7105d754a06374d81259,Scandinavian Restaurant,4bf58dd8d48988d1c6941735,,,,,,
Food,4d4b7105d754a06374d81259,Scottish Restaurant,5744ccdde4b0c0459246b4a3,,,,,,
Food,4d4b7105d754a06374d81259,Seafood Restaurant,4bf58dd8d48988d1ce941735,,,,,,
Food,4d4b7105d754a06374d81259,Slovak Restaurant,56aa371be4b08b9a8d57355a,,,,,,
Food,4d4b7105d754a06374d81259,Snack Place,4bf58dd8d48988d1c7941735,,,,,,
Food,4d4b7105d754a06374d81259,Soup Place,4bf58dd8d48988d1dd931735,,,,,,
Food,4d4b7105d754a06374d81259,Southern / Soul Food Restaurant,4bf58dd8d48988d14f941735,,,,,,
Food,4d4b7105d754a06374d81259,Spanish Restaurant,4bf58dd8d48988d150941735,Paella Restaurant,4bf58dd8d48988d14d941735,,,,
Food,4d4b7105d754a06374d81259,Spanish Restaurant,4bf58dd8d48988d150941735,Tapas Restaurant,4bf58dd8d48988d1db931735,,,,
Food,4d4b7105d754a06374d81259,Sri Lankan Restaurant,5413605de4b0ae91d18581a9,,,,,,
Food,4d4b7105d754a06374d81259,Steakhouse,4bf58dd8d48988d1cc941735,,,,,,
Food,4d4b7105d754a06374d81259,Swiss Restaurant,4bf58dd8d48988d158941735,,,,,,
Food,4d4b7105d754a06374d81259,Tea Room,4bf58dd8d48988d1dc931735,,,,,,
Food,4d4b7105d754a06374d81259,Theme Restaurant,56aa371be4b08b9a8d573538,,,,,,
Food,4d4b7105d754a06374d81259,Truck Stop,57558b36e4b065ecebd306dd,,,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Borek Place,530faca9bcbc57f1066bc2f3,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Cigkofte Place,530faca9bcbc57f1066bc2f4,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Doner Restaurant,5283c7b4e4b094cb91ec88d8,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Gozleme Place,5283c7b4e4b094cb91ec88d9,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Kofte Place,5283c7b4e4b094cb91ec88db,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Kokoreç Restaurant,5283c7b4e4b094cb91ec88d6,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Kumpir Restaurant,56aa371be4b08b9a8d573535,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Kumru Restaurant,56aa371be4b08b9a8d5734bd,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Manti Place,5283c7b4e4b094cb91ec88d5,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Meyhane,5283c7b4e4b094cb91ec88da,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Pide Place,530faca9bcbc57f1066bc2f2,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Pilavcı,58daa1558bbb0b01f18ec1df,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Söğüş Place,58daa1558bbb0b01f18ec1dc,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Tantuni Restaurant,56aa371be4b08b9a8d5734bf,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Turkish Coffeehouse,56aa371be4b08b9a8d5734c1,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Turkish Home Cooking Restaurant,5283c7b4e4b094cb91ec88d4,,,,
Food,4d4b7105d754a06374d81259,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb,Çöp Şiş Place,58daa1558bbb0b01f18ec1e2,,,,
Food,4d4b7105d754a06374d81259,Ukrainian Restaurant,52e928d0bcbc57f1066b7e96,Varenyky restaurant,52e928d0bcbc57f1066b7e9a,,,,
Food,4d4b7105d754a06374d81259,Ukrainian Restaurant,52e928d0bcbc57f1066b7e96,West-Ukrainian Restaurant,52e928d0bcbc57f1066b7e9b,,,,
Food,4d4b7105d754a06374d81259,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,,,,,,
Food,4d4b7105d754a06374d81259,Wings Joint,4bf58dd8d48988d14c941735,,,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Nightlife Spot,4d4b7105d754a06376d81259,,,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Beach Bar,52e81612bcbc57f1066b7a0d,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Beer Bar,56aa371ce4b08b9a8d57356c,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Beer Garden,4bf58dd8d48988d117941735,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Champagne Bar,52e81612bcbc57f1066b7a0e,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Cocktail Bar,4bf58dd8d48988d11e941735,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Dive Bar,4bf58dd8d48988d118941735,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Gay Bar,4bf58dd8d48988d1d8941735,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Hookah Bar,4bf58dd8d48988d119941735,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Hotel Bar,4bf58dd8d48988d1d5941735,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Karaoke Bar,4bf58dd8d48988d120941735,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Pub,4bf58dd8d48988d11b941735,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Sake Bar,4bf58dd8d48988d11c941735,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Speakeasy,4bf58dd8d48988d1d4941735,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Sports Bar,4bf58dd8d48988d11d941735,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Tiki Bar,56aa371be4b08b9a8d57354d,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Whisky Bar,4bf58dd8d48988d122941735,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Bar,4bf58dd8d48988d116941735,Wine Bar,4bf58dd8d48988d123941735,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Brewery,50327c8591d4c4b30a586d5d,,,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Lounge,4bf58dd8d48988d121941735,,,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Night Market,53e510b7498ebcb1801b55d4,,,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Nightclub,4bf58dd8d48988d11f941735,,,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Other Nightlife,4bf58dd8d48988d11a941735,,,,,,
Nightlife Spot,4d4b7105d754a06376d81259,Strip Club,4bf58dd8d48988d1d6941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Outdoors & Recreation,4d4b7105d754a06377d81259,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletic & Sport,4f4528bc4b90abdf24c9de85,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Badminton Court,52e81612bcbc57f1066b7a2b,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Baseball Field,4bf58dd8d48988d1e8941735,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Basketball Court,4bf58dd8d48988d1e1941735,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Bowling Green,52e81612bcbc57f1066b7a2f,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Curling Ice,56aa371be4b08b9a8d57351a,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Golf Course,4bf58dd8d48988d1e6941735,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Golf Driving Range,58daa1558bbb0b01f18ec1b0,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Gym / Fitness Center,4bf58dd8d48988d175941735,Boxing Gym,52f2ab2ebcbc57f1066b8b47,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Gym / Fitness Center,4bf58dd8d48988d175941735,Climbing Gym,503289d391d4c4b30a586d6a,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Gym / Fitness Center,4bf58dd8d48988d175941735,Cycle Studio,52f2ab2ebcbc57f1066b8b49,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Gym / Fitness Center,4bf58dd8d48988d175941735,Gym Pool,4bf58dd8d48988d105941735,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Gym / Fitness Center,4bf58dd8d48988d175941735,Gymnastics Gym,52f2ab2ebcbc57f1066b8b48,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Gym / Fitness Center,4bf58dd8d48988d175941735,Gym,4bf58dd8d48988d176941735,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Gym / Fitness Center,4bf58dd8d48988d175941735,Martial Arts Dojo,4bf58dd8d48988d101941735,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Gym / Fitness Center,4bf58dd8d48988d175941735,Outdoor Gym,58daa1558bbb0b01f18ec203,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Gym / Fitness Center,4bf58dd8d48988d175941735,Pilates Studio,5744ccdfe4b0c0459246b4b2,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Gym / Fitness Center,4bf58dd8d48988d175941735,Track,4bf58dd8d48988d106941735,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Gym / Fitness Center,4bf58dd8d48988d175941735,Weight Loss Center,590a0744340a5803fd8508c3,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Gym / Fitness Center,4bf58dd8d48988d175941735,Yoga Studio,4bf58dd8d48988d102941735,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Hockey Field,4f452cd44b9081a197eba860,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Hockey Rink,56aa371be4b08b9a8d57352c,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Paintball Field,5032829591d4c4b30a586d5e,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Rugby Pitch,52e81612bcbc57f1066b7a2c,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Skate Park,4bf58dd8d48988d167941735,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Skating Rink,4bf58dd8d48988d168941735,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Soccer Field,4cce455aebf7b749d5e191f5,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Sports Club,52e81612bcbc57f1066b7a2e,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Squash Court,52e81612bcbc57f1066b7a2d,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Tennis Court,4e39a956bd410d7aed40cbc3,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Athletics & Sports,4f4528bc4b90abdf24c9de85,Volleyball Court,4eb1bf013b7b6f98df247e07,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Bathing Area,52e81612bcbc57f1066b7a28,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Bay,56aa371be4b08b9a8d573544,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Beach,4bf58dd8d48988d1e2941735,Nudist Beach,52e81612bcbc57f1066b7a30,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Beach,4bf58dd8d48988d1e2941735,Surf Spot,4bf58dd8d48988d1e3941735,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Bike Trail,56aa371be4b08b9a8d57355e,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Hiking Trail,,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Botanical Garden,52e81612bcbc57f1066b7a22,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Bridge,4bf58dd8d48988d1df941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Campground,4bf58dd8d48988d1e4941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Canal Lock,56aa371be4b08b9a8d57353b,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Canal,56aa371be4b08b9a8d573562,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Castle,50aaa49e4b90af0d42d5de11,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Cave,56aa371be4b08b9a8d573511,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Cemetery,4bf58dd8d48988d15c941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Dive Spot,52e81612bcbc57f1066b7a12,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Dog Run,4bf58dd8d48988d1e5941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Farm,4bf58dd8d48988d15b941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Field,4bf58dd8d48988d15f941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Fishing Spot,52e81612bcbc57f1066b7a0f,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Forest,52e81612bcbc57f1066b7a23,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Fountain,56aa371be4b08b9a8d573547,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Garden,4bf58dd8d48988d15a941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Gun Range,52e81612bcbc57f1066b7a11,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Harbor / Marina,4bf58dd8d48988d1e0941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Hill,5bae9231bedf3950379f89cd,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Hot Spring,4bf58dd8d48988d160941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Indoor Play Area,5744ccdfe4b0c0459246b4b5,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Island,50aaa4314b90af0d42d5de10,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Lake,4bf58dd8d48988d161941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Lighthouse,4bf58dd8d48988d15d941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Mountain Hut,55a5a1ebe4b013909087cb77,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Mountain,4eb1d4d54b900d56c88a45fc,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,National Park,52e81612bcbc57f1066b7a21,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Nature Preserve,52e81612bcbc57f1066b7a13,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Other Great Outdoors,4bf58dd8d48988d162941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Palace,52e81612bcbc57f1066b7a14,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Park,4bf58dd8d48988d163941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Pedestrian Plaza,52e81612bcbc57f1066b7a25,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Playground,4bf58dd8d48988d1e7941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Plaza,4bf58dd8d48988d164941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Pool,4bf58dd8d48988d15e941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Rafting,52e81612bcbc57f1066b7a29,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Recreation Center,52e81612bcbc57f1066b7a26,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Reservoir,56aa371be4b08b9a8d573541,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,River,4eb1d4dd4b900d56c88a45fd,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Rock Climbing Spot,50328a4b91d4c4b30a586d6b,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Roof Deck,4bf58dd8d48988d133951735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Scenic Lookout,4bf58dd8d48988d165941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Sculpture Garden,4bf58dd8d48988d166941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Ski Area,4bf58dd8d48988d1e9941735,Apres Ski Bar,4bf58dd8d48988d1ea941735,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Ski Area,4bf58dd8d48988d1e9941735,Ski Chairlift,4eb1c0ed3b7b52c0e1adc2ea,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Ski Area,4bf58dd8d48988d1e9941735,Ski Chalet,4bf58dd8d48988d1ec941735,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Ski Area,4bf58dd8d48988d1e9941735,Ski Lodge,4bf58dd8d48988d1eb941735,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Ski Area,4bf58dd8d48988d1e9941735,Ski Trail,4eb1c0f63b7b52c0e1adc2eb,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Skydiving Drop Zone,58daa1558bbb0b01f18ec1b9,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Stables,4eb1baf03b7b2c5b1d4306ca,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,State / Provincial Park,5bae9231bedf3950379f89d0,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,States & Municipalities,530e33ccbcbc57f1066bbfe4,City,50aa9e094b90af0d42d5de0d,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,States & Municipalities,530e33ccbcbc57f1066bbfe4,County,5345731ebcbc57f1066c39b2,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,States & Municipalities,530e33ccbcbc57f1066bbfe4,Country,530e33ccbcbc57f1066bbff7,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,States & Municipalities,530e33ccbcbc57f1066bbfe4,Neighborhood,4f2a25ac4b909258e854f55f,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,States & Municipalities,530e33ccbcbc57f1066bbfe4,State,530e33ccbcbc57f1066bbff8,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,States & Municipalities,530e33ccbcbc57f1066bbfe4,Town,530e33ccbcbc57f1066bbff3,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,States & Municipalities,530e33ccbcbc57f1066bbfe4,Village,530e33ccbcbc57f1066bbff9,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Summer Camp,52e81612bcbc57f1066b7a10,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Trail,4bf58dd8d48988d159941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Tree,52e81612bcbc57f1066b7a24,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Vineyard,4bf58dd8d48988d1de941735,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Volcano,5032848691d4c4b30a586d61,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Waterfall,56aa371be4b08b9a8d573560,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Waterfront,56aa371be4b08b9a8d5734c3,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Well,4fbc1be21983fc883593e321,,,,,,
Outdoors & Recreation,4d4b7105d754a06377d81259,Windmill,5bae9231bedf3950379f89c7,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Professional & Other Places,4d4b7105d754a06375d81259,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Animal Shelter,4e52d2d203646f7c19daa8ae,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Art Studio,58daa1558bbb0b01f18ec1d6,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Auditorium,4bf58dd8d48988d173941735,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Ballroom,56aa371be4b08b9a8d5734cf,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Building,4bf58dd8d48988d130941735,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Business Center,56aa371be4b08b9a8d573517,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Club House,52e81612bcbc57f1066b7a35,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Community Center,52e81612bcbc57f1066b7a34,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Convention Center,4bf58dd8d48988d1ff931735,Meeting Room,4bf58dd8d48988d100941735,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Cultural Center,52e81612bcbc57f1066b7a32,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Distillery,4e0e22f5a56208c4ea9a85a0,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Distribution Center,52e81612bcbc57f1066b7a37,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Event Space,4bf58dd8d48988d171941735,Outdoor Event Space,56aa371be4b08b9a8d57356a,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Factory,4eb1bea83b7b6f98df247e06,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Fair,4eb1daf44b900d56c88a4600,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Funeral Home,4f4534884b9074f6e4fb0174,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Government Building,4bf58dd8d48988d126941735,Capitol Building,4bf58dd8d48988d12a941735,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Government Building,4bf58dd8d48988d126941735,City Hall,4bf58dd8d48988d129941735,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Government Building,4bf58dd8d48988d126941735,Courthouse,4bf58dd8d48988d12b941735,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Government Building,4bf58dd8d48988d126941735,Embassy / Consulate,4bf58dd8d48988d12c951735,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Government Building,4bf58dd8d48988d126941735,Fire Station,4bf58dd8d48988d12c941735,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Government Building,4bf58dd8d48988d126941735,Monument / Landmark,4bf58dd8d48988d12d941735,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Government Building,4bf58dd8d48988d126941735,Police Station,4bf58dd8d48988d12e941735,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Government Building,4bf58dd8d48988d126941735,Town Hall,52e81612bcbc57f1066b7a38,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Industrial Estate,56aa371be4b08b9a8d5734d7,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Laboratory,5744ccdfe4b0c0459246b4d6,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Library,4bf58dd8d48988d12f941735,,,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Medical Center,4bf58dd8d48988d104941735,Acupuncturist,52e81612bcbc57f1066b7a3b,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Medical Center,4bf58dd8d48988d104941735,Alternative Healer,52e81612bcbc57f1066b7a3c,,,,
Professional & Other Places,4d4b7105d754a06375d81259,Medical Center,4bf58dd8d48988d104941735,Chiropractor,52e81612bcbc57f1066b7a3a,,,,
